id,kode_pohon,nama_lokal,nama_latin,Group,Icon,status_iucn,diameter,tinggi,unit_PS,jenis_lahan,nama_khas_wilayah,Latitude,Longitude,elevasi,jarak_permukiman,status_adopsi,nama_pengadopsi,masa_berlaku,nama_surveyor,waktu_survei,harga_adopsi,serapan_karbon,penyedia_bibit,metode_karbon,Image1,Image2,Image3,Image4,Image5,chart_link
307,TBS0309HDRMJ,Darah Darah,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,25,9,11,Gambut,-,0.7887871,102.3096447,10.36300122,0.08,,,,Riyan,2021-10-14T11:53:00.000+07:00,50000,353.00,-,Approach 5,media/TBS_3_307(FILEminimizer).JPG,media/TBS_2_307(FILEminimizer).JPG,media/TBS_1_307.jpg,media/TBS_4_307(FILEminimizer).JPG,,
308,TBS0310HDRMJ,Darah Darah,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,32,13,11,Gambut,-,0.7888054,102.3095521,12.29591232,0.08,,,,Riyan,2021-10-14T11:57:00.000+07:00,50000,818.30,-,Approach 5,media/TBS_3_308(FILEminimizer).JPG,media/TBS_2_308(FILEminimizer).JPG,media/TBS_1_308.jpg,media/TBS_4_308(FILEminimizer).JPG,,
309,TBS0311HDRMJ,Semaram,Palaquium sp,Pohon Dewasa,icon/mature_tree.svg,-,53,16,11,Gambut,-,0.7888056,102.3096833,5.018026956,0.08,,,,Riyan,2021-10-14T11:58:00.000+07:00,200000,3260.30,-,Approach 5,media/TBS_3_309(FILEminimizer).JPG,media/TBS_2_309(FILEminimizer).JPG,media/TBS_1_309.jpg,media/TBS_4_309(FILEminimizer).JPG,,
310,TBS0312HDRMJ,Darah Darah,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,28,12,11,Gambut,-,0.7888611,102.3095556,5.018026956,0.08,,,,Riyan,2021-10-14T13:02:00.000+07:00,50000,583.15,-,Approach 5,media/TBS_3_310(FILEminimizer).JPG,media/TBS_2_310(FILEminimizer).JPG,media/TBS_1_310.jpg,media/TBS_4_310(FILEminimizer).JPG,,
311,TBS0313HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,22,11,11,Gambut,-,0.7889167,102.3096944,5.018026956,0.08,,,,Riyan,2021-10-14T13:06:00.000+07:00,50000,404.72,-,Approach 5,media/TBS_3_311(FILEminimizer).JPG,media/TBS_2_311(FILEminimizer).JPG,media/TBS_1_311.jpg,media/TBS_4_311(FILEminimizer).JPG,,
312,TBS0314HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,45,14,11,Gambut,-,0.7889027,102.3096464,22.023069,0.08,,,,Riyan,2021-10-14T13:09:00.000+07:00,200000,1058.63,-,Approach 5,media/TBS_3_312(FILEminimizer).JPG,media/TBS_2_312(FILEminimizer).JPG,media/TBS_1_312.jpg,media/TBS_4_312(FILEminimizer).JPG,,
313,TBS0315HDRMJ,Terantai,Santiria laevigata,Pohon Muda,icon/young_tree.svg,Least Concern,25,11,11,Gambut,-,0.788904,102.3096389,15.30692971,0.08,,,,Riyan,2021-10-14T13:14:00.000+07:00,50000,479.47,-,Approach 5,media/TBS_3_313(FILEminimizer).JPG,media/TBS_2_313(FILEminimizer).JPG,media/TBS_1_313.jpg,media/TBS_4_313(FILEminimizer).JPG,,
314,TBS0316HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,34,12,11,Gambut,-,0.788904,102.3095278,15.30692971,0.08,,,,Riyan,2021-10-14T13:20:00.000+07:00,50000,884.15,-,Approach 5,media/TBS_3_314(FILEminimizer).JPG,media/TBS_2_314(FILEminimizer).JPG,media/TBS_1_314.jpg,media/TBS_4_314(FILEminimizer).JPG,,
315,TBS0317HDRMJ,Kelat,Eugenia spp,Pohon Dewasa,icon/mature_tree.svg,-,44,15,11,Gambut,-,0.7889444,102.3095756,15.30692971,0.08,,,,Riyan,2021-10-14T13:23:00.000+07:00,200000,2607.52,-,Approach 5,media/TBS_3_315(FILEminimizer).JPG,media/TBS_2_315(FILEminimizer).JPG,media/TBS_1_315.jpg,media/TBS_4_315(FILEminimizer).JPG,,
316,TBS0318HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,38,13,11,Gambut,-,0.7889722,102.3096389,15.30692971,0.08,,,,Riyan,2021-10-14T13:26:00.000+07:00,50000,707.95,-,Approach 5,media/TBS_3_316(FILEminimizer).JPG,media/TBS_2_316(FILEminimizer).JPG,media/TBS_1_316.jpg,media/TBS_4_316(FILEminimizer).JPG,,
317,TBS0319HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,33,12,11,Gambut,-,0.788944,102.3096492,-12.3479532,0.08,,,,Riyan,2021-10-14T13:30:00.000+07:00,50000,819.83,-,Approach 5,media/TBS_3_317(FILEminimizer).JPG,media/TBS_2_317(FILEminimizer).JPG,media/TBS_1_317.jpg,media/TBS_4_317(FILEminimizer).JPG,,
318,TBS0320HDRMJ,Meranti,Shorea sp,Pohon Muda,icon/young_tree.svg,-,21,7,11,Gambut,-,0.7889444,102.3097556,-18.2365743,0.08,,,,Riyan,2021-10-14T13:33:00.000+07:00,50000,241.26,-,Approach 5,media/TBS_3_318(FILEminimizer).JPG,media/TBS_2_318(FILEminimizer).JPG,media/TBS_1_318.jpg,media/TBS_4_318(FILEminimizer).JPG,,
319,TBS0321HDRMJ,Segamai,-,Pohon Dewasa,icon/mature_tree.svg,-,61,13,11,Gambut,-,0.7888333,102.3095,-18.2365743,0.08,,,,Riyan,2021-10-14T13:36:00.000+07:00,200000,3879.42,-,Approach 5,media/TBS_3_319(FILEminimizer).JPG,media/TBS_2_319(FILEminimizer).JPG,media/TBS_1_319.jpg,media/TBS_4_319(FILEminimizer).JPG,,
320,TBS0322HDRMJ,Kandis,Garcinia xanthochymus,Pohon Muda,icon/young_tree.svg,Least Concern,28,12,11,Gambut,-,0.7888505,102.3096724,25.250518,0.08,,,,Riyan,2021-10-14T13:39:00.000+07:00,50000,884.97,-,Approach 5,media/TBS_3_320(FILEminimizer).JPG,media/TBS_2_320(FILEminimizer).JPG,media/TBS_1_320.jpg,media/TBS_4_320(FILEminimizer).JPG,,
321,TBS0323HDRMJ,Darah Darah,Myristica iners,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,16,11,Gambut,-,0.7888,102.3096141,20.87722167,0.08,,,,Riyan,2021-10-14T13:42:00.000+07:00,200000,1625.64,-,Approach 5,media/TBS_3_321(FILEminimizer).JPG,media/TBS_2_321(FILEminimizer).JPG,media/TBS_1_321.jpg,media/TBS_4_321(FILEminimizer).JPG,,
322,TBS0324HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,29,12,11,Gambut,-,0.7888098,102.3095829,3.499884777,0.08,,,,Riyan,2021-10-14T13:45:00.000+07:00,50000,591.22,-,Approach 5,media/TBS_3_322(FILEminimizer).JPG,media/TBS_2_322(FILEminimizer).JPG,media/TBS_1_322.jpg,media/TBS_4_322(FILEminimizer).JPG,,
323,TBS0325HDRMJ,Darah Darah,Myristica iners,Pohon Muda,icon/young_tree.svg,Least Concern,25,13,11,Gambut,-,0.7889256,102.3095917,19.15975765,0.08,,,,Riyan,2021-10-14T13:48:00.000+07:00,50000,505.40,-,Approach 5,media/TBS_3_323(FILEminimizer).JPG,media/TBS_2_323(FILEminimizer).JPG,media/TBS_1_323.jpg,media/TBS_4_323(FILEminimizer).JPG,,
324,TBS0326HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,21,10,11,Gambut,-,0.7888208,102.3095726,17.17904701,0.08,,,,Riyan,2021-10-14T13:52:00.000+07:00,50000,261.27,-,Approach 5,media/TBS_3_324(FILEminimizer).JPG,media/TBS_2_324(FILEminimizer).JPG,media/TBS_1_324.jpg,media/TBS_4_324(FILEminimizer).JPG,,
325,TBS0337HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,27,10,11,Gambut,-,0.7888423,102.3094444,18.60689022,0.08,,,,Riyan,2021-10-14T13:55:00.000+07:00,50000,493.44,-,Approach 5,media/TBS_3_325(FILEminimizer).JPG,media/TBS_2_325(FILEminimizer).JPG,media/TBS_1_325.jpg,media/TBS_4_325(FILEminimizer).JPG,,
326,TBS0328HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,20,7,11,Gambut,-,0.7888611,102.3095,18.60689022,0.08,,,,Riyan,2021-10-14T13:58:00.000+07:00,50000,216.16,-,Approach 5,media/TBS_3_326(FILEminimizer).JPG,media/TBS_2_326(FILEminimizer).JPG,media/TBS_1_326.jpg,media/TBS_4_326(FILEminimizer).JPG,,
327,TBS0329HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,21,8,11,Gambut,-,0.7888333,102.3094444,18.60689022,0.08,,,,Riyan,2021-10-14T14:00:00.000+07:00,50000,261.27,-,Approach 5,media/TBS_3_327(FILEminimizer).JPG,media/TBS_2_327(FILEminimizer).JPG,media/TBS_1_327.jpg,media/TBS_4_327(FILEminimizer).JPG,,
328,TBS0330HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,37,14,11,Gambut,-,0.7889167,102.3095,18.60689022,0.08,,,,Riyan,2021-10-14T14:02:00.000+07:00,50000,1095.05,-,Approach 5,media/TBS_3_328(FILEminimizer).JPG,media/TBS_2_328(FILEminimizer).JPG,media/TBS_1_328.jpg,media/TBS_4_328(FILEminimizer).JPG,,
329,TBS0331HDRMJ,Cempening,Quercus argentata,Pohon Muda,icon/young_tree.svg,Least Concern,29,11,11,Gambut,-,0.7889444,102.3095278,18.60689022,0.08,,,,Riyan,2021-10-14T14:06:00.000+07:00,50000,919.23,-,Approach 5,media/TBS_3_329(FILEminimizer).JPG,media/TBS_2_329(FILEminimizer).JPG,media/TBS_1_329.jpg,media/TBS_4_329(FILEminimizer).JPG,,
330,TBS0332HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,22,12,11,Gambut,-,0.7888876,102.3094425,27.50526077,0.08,,,,Riyan,2021-10-14T14:07:00.000+07:00,50000,293.91,-,Approach 5,media/TBS_3_330(FILEminimizer).JPG,media/TBS_2_330(FILEminimizer).JPG,media/TBS_1_330.jpg,media/TBS_4_330(FILEminimizer).JPG,,
331,TBS0333HDRMJ,Punak,Tetramerista glabra,Pohon Muda,icon/young_tree.svg,Vulnerable,24,14,11,Gambut,-,0.7886366,102.3096567,28.94879112,0.08,,,,Riyan,2021-10-14T14:12:00.000+07:00,50000,630.53,-,Approach 5,media/TBS_3_331(FILEminimizer).JPG,media/TBS_2_331(FILEminimizer).JPG,media/TBS_1_331.jpg,media/TBS_4_331(FILEminimizer).JPG,,
332,TBS0334HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,38,18,11,Gambut,-,0.7886786,102.3096681,14.57331823,0.08,,,,Riyan,2021-10-14T14:15:00.000+07:00,50000,1171.48,-,Approach 5,media/TBS_3_332(FILEminimizer).JPG,media/TBS_2_332(FILEminimizer).JPG,media/TBS_1_332.jpg,media/TBS_4_332(FILEminimizer).JPG,,
333,TBS0335HDRMJ,Sonder,Sindora wallichii,Pohon Muda,icon/young_tree.svg,-,36,14,11,Gambut,-,0.788715,102.3095868,17.50857395,0.08,,,,Riyan,2021-10-14T14:18:00.000+07:00,50000,1387.57,-,Approach 5,media/TBS_3_333(FILEminimizer).JPG,media/TBS_2_333(FILEminimizer).JPG,media/TBS_1_333.jpg,media/TBS_4_333(FILEminimizer).JPG,,
334,TBS0336HDRMJ,Trembasah,-,Pohon Muda,icon/young_tree.svg,-,23,11,11,Gambut,-,0.7886657,102.3097055,20.04758951,0.08,,,,Riyan,2021-10-14T14:21:00.000+07:00,50000,328.89,-,Approach 5,media/TBS_3_334(FILEminimizer).JPG,media/TBS_2_334(FILEminimizer).JPG,media/TBS_1_334.jpg,media/TBS_4_334(FILEminimizer).JPG,,
335,TBS0337HDRMJ,Kandis,Garcinia xanthochymus,Pohon Muda,icon/young_tree.svg,Least Concern,24,10,11,Gambut,-,0.7886323,102.309749,25.86667813,0.08,,,,Riyan,2021-10-14T14:24:00.000+07:00,50000,548.24,-,Approach 5,media/TBS_3_335(FILEminimizer).JPG,media/TBS_2_335(FILEminimizer).JPG,media/TBS_1_335.jpg,media/TBS_4_335(FILEminimizer).JPG,,
336,TBS0338HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,28,13,11,Gambut,-,0.7886907,102.3097864,26.77732664,0.08,,,,Riyan,2021-10-14T14:28:00.000+07:00,50000,938.43,-,Approach 5,media/TBS_3_336(FILEminimizer).JPG,media/TBS_2_336(FILEminimizer).JPG,media/TBS_1_336.jpg,media/TBS_4_336(FILEminimizer).JPG,,
337,TBS0339HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,27,10,11,Gambut,-,0.7886171,102.3098542,29.92519719,0.08,,,,Riyan,2021-10-14T14:30:00.000+07:00,50000,676.65,-,Approach 5,media/TBS_3_337(FILEminimizer).JPG,media/TBS_2_337(FILEminimizer).JPG,media/TBS_1_337.jpg,media/TBS_4_337(FILEminimizer).JPG,,
338,TBS0340HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,35,15,11,Gambut,-,0.7886469,102.3098318,22.59251334,0.08,,,,Riyan,2021-10-14T14:33:00.000+07:00,50000,1668.12,-,Approach 5,media/TBS_3_338(FILEminimizer).JPG,media/TBS_2_338(FILEminimizer).JPG,media/TBS_1_338.jpg,media/TBS_4_338(FILEminimizer).JPG,,
339,TBS0341HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,41,12,11,Gambut,-,0.7889312,102.3093966,25.53418046,0.08,,,,Riyan,2021-10-14T14:37:00.000+07:00,200000,759.43,-,Approach 5,media/TBS_3_339(FILEminimizer).JPG,media/TBS_2_339(FILEminimizer).JPG,media/TBS_1_339.jpg,media/TBS_4_339(FILEminimizer).JPG,,
340,TBS0342HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,22,10,11,Gambut,-,0.78895,102.3094795,27.08387792,0.08,,,,Riyan,2021-10-14T14:40:00.000+07:00,50000,293.91,-,Approach 5,media/TBS_3_340(FILEminimizer).JPG,media/TBS_2_340(FILEminimizer).JPG,media/TBS_1_340.jpg,media/TBS_4_340(FILEminimizer).JPG,,
341,TBS0343HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,33,11,11,Gambut,-,0.7889142,102.309547,23.68251922,0.08,,,,Riyan,2021-10-14T14:42:00.000+07:00,50000,819.83,-,Approach 5,media/TBS_3_341(FILEminimizer).JPG,media/TBS_2_341(FILEminimizer).JPG,media/TBS_1_341.jpg,media/TBS_4_341(FILEminimizer).JPG,,
342,TBS0344HDRMJ,Mahang,Macaranga aleuritoides,Pohon Dewasa,icon/mature_tree.svg,Least Concern,42,12,11,Gambut,-,0.7889356,102.3094884,21.47694446,0.08,,,,Riyan,2021-10-14T14:45:00.000+07:00,200000,796.01,-,Approach 5,media/TBS_3_342(FILEminimizer).JPG,media/TBS_2_342(FILEminimizer).JPG,media/TBS_1_342.jpg,media/TBS_4_342(FILEminimizer).JPG,,
343,TBS0345HDRMJ,Punak,Tetramerista glabra,Pohon Muda,icon/young_tree.svg,Vulnerable,28,10,11,Gambut,-,0.7888832,102.3094327,25.01149459,0.08,,,,Riyan,2021-10-14T14:49:00.000+07:00,50000,613.43,-,Approach 5,media/TBS_3_343(FILEminimizer).JPG,media/TBS_2_343(FILEminimizer).JPG,media/TBS_1_343.jpg,media/TBS_4_343(FILEminimizer).JPG,,
344,TBS0346HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,32,12,11,Gambut,-,0.7890278,102.3093889,26.97194083,0.08,,,,Riyan,2021-10-14T14:53:00.000+07:00,50000,758.42,-,Approach 5,media/TBS_3_344(FILEminimizer).JPG,media/TBS_2_344(FILEminimizer).JPG,media/TBS_1_344.jpg,media/TBS_4_344(FILEminimizer).JPG,,
345,TBS0347HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,24,11,11,Gambut,-,0.7890171,102.30925,26.97194083,0.08,,,,Riyan,2021-10-14T14:56:00.000+07:00,50000,366.28,-,Approach 5,media/TBS_3_345(FILEminimizer).JPG,media/TBS_2_345(FILEminimizer).JPG,media/TBS_1_345.jpg,media/TBS_4_345(FILEminimizer).JPG,,
346,TBS0348HDRMJ,Punak,Tetramerista glabra,Pohon Muda,icon/young_tree.svg,Vulnerable,29,12,11,Gambut,-,0.7889167,102.3091944,16.60506264,0.08,,,,Riyan,2021-10-14T15:00:00.000+07:00,50000,784.86,-,Approach 5,media/TBS_3_346(FILEminimizer).JPG,media/TBS_2_346(FILEminimizer).JPG,media/TBS_1_346.jpg,media/TBS_4_346(FILEminimizer).JPG,,
347,TBS0349HDRMJ,Darah Darah,Myristica iners,Pohon Dewasa,icon/mature_tree.svg,Least Concern,51,12,11,Gambut,-,0.7889444,102.3092222,16.60506264,0.08,,,,Riyan,2021-10-14T15:03:00.000+07:00,200000,1879.78,-,Approach 5,media/TBS_3_347(FILEminimizer).JPG,media/TBS_2_347(FILEminimizer).JPG,media/TBS_1_347.jpg,media/TBS_4_347(FILEminimizer).JPG,,
348,TBS0350HDRMJ,Medang,Alseodaphne elmeri,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,60,14,11,Gambut,-,0.7889522,102.3091781,14.90091299,0.08,,,,Riyan,2021-10-14T15:06:00.000+07:00,200000,3630.10,-,Approach 5,media/TBS_3_348(FILEminimizer).JPG,media/TBS_2_348(FILEminimizer).JPG,media/TBS_1_348.jpg,media/TBS_4_348(FILEminimizer).JPG,,
349,TBS0351HDRMJ,Podol,-,Pohon Dewasa,icon/mature_tree.svg,-,45,15,11,Gambut,-,0.7892097,102.3073056,22.14570766,0.08,,,,Riyan,2021-10-14T15:18:00.000+07:00,200000,1796.84,-,Approach 5,media/TBS_3_349(FILEminimizer).JPG,media/TBS_2_349(FILEminimizer).JPG,media/TBS_1_349.jpg,media/TBS_4_349(FILEminimizer).JPG,,
350,TBS0352HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,31,11,11,Gambut,-,0.7893056,102.307314,22.14570766,0.08,,,,Riyan,2021-10-14T15:20:00.000+07:00,50000,9.25,-,Approach 5,media/TBS_3_350(FILEminimizer).JPG,media/TBS_2_350(FILEminimizer).JPG,media/TBS_1_350.jpg,media/TBS_4_350(FILEminimizer).JPG,,
351,TBS0353HDRMJ,Trembasah,-,Pohon Muda,icon/young_tree.svg,-,37,15,11,Gambut,-,0.7892053,102.3072371,-9.231084392,0.08,,,,Riyan,2021-10-14T15:23:00.000+07:00,50000,1095.05,-,Approach 5,media/TBS_3_351(FILEminimizer).JPG,media/TBS_2_351(FILEminimizer).JPG,media/TBS_1_351.jpg,media/TBS_4_351(FILEminimizer).JPG,,
352,TBS0354HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,29,11,11,Gambut,-,0.7889399,102.3071207,-8.781125506,0.08,,,,Riyan,2021-10-14T15:27:00.000+07:00,50000,853.77,-,Approach 5,media/TBS_3_352(FILEminimizer).JPG,media/TBS_2_352(FILEminimizer).JPG,media/TBS_1_352.jpg,media/TBS_4_352(FILEminimizer).JPG,,
353,TBS0355HDRMJ,Kempas,Koompassia malaccensis,Pohon Dewasa,icon/mature_tree.svg,Conservation dependent,44,16,11,Gambut,-,0.7890105,102.3071159,-7.502077201,0.08,,,,Riyan,2021-10-14T15:30:00.000+07:00,200000,3244.59,-,Approach 5,media/TBS_3_353(FILEminimizer).JPG,media/TBS_2_353(FILEminimizer).JPG,media/TBS_1_353.jpg,media/TBS_4_353(FILEminimizer).JPG,,
354,TBS0356HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,26,12,11,Gambut,-,0.7887494,102.3068378,-4.763373389,0.08,,,,Riyan,2021-10-14T15:35:00.000+07:00,50000,448.50,-,Approach 5,media/TBS_3_354(FILEminimizer).JPG,media/TBS_2_354(FILEminimizer).JPG,media/TBS_1_354.jpg,media/TBS_4_354(FILEminimizer).JPG,,
355,TBS0357HDRMJ,Ramin,Gonystylus bancanus,Pohon Dewasa,icon/mature_tree.svg,Critically Endangered,50,15,11,Gambut,-,0.7888611,102.3069722,-4.011550665,0.08,,,,Riyan,2021-10-14T15:40:00.000+07:00,200000,2554.97,-,Approach 5,media/TBS_3_355(FILEminimizer).JPG,media/TBS_2_355(FILEminimizer).JPG,media/TBS_1_355.jpg,media/TBS_4_355(FILEminimizer).JPG,,
356,TBS0358HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,35,11,11,Gambut,-,0.7888056,102.3069167,-4.011550665,0.08,,,,Riyan,2021-10-14T15:43:00.000+07:00,50000,10.45,-,Approach 5,media/TBS_3_356(FILEminimizer).JPG,media/TBS_2_356(FILEminimizer).JPG,media/TBS_1_356.jpg,media/TBS_4_356(FILEminimizer).JPG,,
357,TBS0359HDRMJ,Mahang,Macaranga aleuritoides,Pohon Muda,icon/young_tree.svg,Least Concern,34,11,11,Gambut,-,0.7887098,102.3068611,-4.011550665,0.08,,,,Riyan,2021-10-14T15:45:00.000+07:00,50000,484.06,-,Approach 5,media/TBS_3_357(FILEminimizer).JPG,media/TBS_2_357(FILEminimizer).JPG,media/TBS_1_357.jpg,media/TBS_4_357(FILEminimizer).JPG,,
358,TBS0360HDRMJ,Pulai,Alstonia scholaris,Pohon Muda,icon/young_tree.svg,Least Concern,38,12,11,Gambut,-,0.7888333,102.306902,-5.03989223,0.08,,,,Riyan,2021-10-14T15:48:00.000+07:00,50000,826.34,-,Approach 5,media/TBS_3_358(FILEminimizer).JPG,media/TBS_2_358(FILEminimizer).JPG,media/TBS_1_358.jpg,media/TBS_4_358(FILEminimizer).JPG,,
359,TBS0361HDRMJ,Podol,-,Pohon Muda,icon/young_tree.svg,-,38,14,11,Gambut,-,0.78875,102.3066456,-7.380242346,0.08,,,,Riyan,2021-10-14T15:51:00.000+07:00,50000,1171.48,-,Approach 5,media/TBS_3_359(FILEminimizer).JPG,media/TBS_2_359(FILEminimizer).JPG,media/TBS_1_359.jpg,media/TBS_4_359(FILEminimizer).JPG,,
360,TBS0362HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,27,12,11,Gambut,-,0.7880556,102.3061389,-9.64864258,0.09,,,,Riyan,2021-10-14T14:57:00.000+07:00,50000,08.06,-,Approach 5,media/TBS_3_360(FILEminimizer).JPG,media/TBS_2_360(FILEminimizer).JPG,media/TBS_1_360.jpg,media/TBS_4_360(FILEminimizer).JPG,,
361,TBS0363HDRMJ,Trembasah,-,Pohon Muda,icon/young_tree.svg,-,30,11,11,Gambut,-,0.7879088,102.3059139,-9.323131571,0.09,,,,Riyan,2021-10-14T16:00:00.000+07:00,50000,644.17,-,Approach 5,media/TBS_3_361(FILEminimizer).JPG,media/TBS_2_361(FILEminimizer).JPG,media/TBS_1_361.jpg,media/TBS_4_361(FILEminimizer).JPG,,
362,TBS0364HDRMJ,Bengku,-,Pohon Muda,icon/young_tree.svg,-,33,11,11,Gambut,-,0.78729,102.3052302,-0.606860652,0.09,,,,Riyan,2021-10-14T16:07:00.000+07:00,50000,9.85,-,Approach 5,media/TBS_3_362(FILEminimizer).JPG,media/TBS_2_362(FILEminimizer).JPG,media/TBS_1_362.jpg,media/TBS_4_362(FILEminimizer).JPG,,
363,TBS0365HDRMJ,Tremasam,-,Pohon Muda,icon/young_tree.svg,-,25,10,11,Gambut,-,0.787471,102.305218,6.56802473,0.09,,,,Riyan,2021-10-14T16:10:00.000+07:00,50000,406.13,-,Approach 5,media/TBS_3_363(FILEminimizer).JPG,media/TBS_2_363(FILEminimizer).JPG,media/TBS_1_363.jpg,media/TBS_4_363(FILEminimizer).JPG,,
364,TBS0366HDRMJ,Tenggayun,Parartocarpus spp,Pohon Dewasa,icon/mature_tree.svg,-,45,15,11,Gambut,-,0.7895889,102.3085745,18.00745451,0.08,,,,Zaqi,2021-10-15T07:34:00.000+07:00,200000,1764.24,-,Approach 5,media/TBS_3_364(FILEminimizer).JPG,media/TBS_2_364(FILEminimizer).JPG,media/TBS_1_364.jpg,media/TBS_4_364(FILEminimizer).JPG,,
365,TBS0367HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,34,12,11,Gambut,-,0.7895814,102.3086516,17.01919355,0.08,,,,Zaqi,2021-10-15T07:40:00.000+07:00,50000,1030.56,-,Approach 5,media/TBS_3_365(FILEminimizer).JPG,media/TBS_2_365(FILEminimizer).JPG,media/TBS_1_365.jpg,media/TBS_4_365(FILEminimizer).JPG,,
366,TBS0368HDRMJ,Sepahit,-,Pohon Muda,icon/young_tree.svg,-,38,14,11,Gambut,-,0.7894844,102.3086824,12.02119587,0.08,,,,Zaqi,2021-10-15T07:43:00.000+07:00,50000,1171.48,-,Approach 5,media/TBS_3_366(FILEminimizer).JPG,media/TBS_2_366(FILEminimizer).JPG,media/TBS_1_366.jpg,media/TBS_4_366(FILEminimizer).JPG,,
367,TBS0369HDRMJ,Sepodol,Endiandra sp.,Pohon Muda,icon/young_tree.svg,-,28,11,11,Gambut,-,0.7896178,102.3087386,14.30925038,0.08,,,,Zaqi,2021-10-15T07:49:00.000+07:00,50000,709.15,-,Approach 5,media/TBS_3_367(FILEminimizer).JPG,media/TBS_2_367(FILEminimizer).JPG,media/TBS_1_367.jpg,media/TBS_4_367(FILEminimizer).JPG,,
368,TBS0370HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,26,12,11,Gambut,-,0.7894546,102.3087542,12.90354033,0.08,,,,Zaqi,2021-10-15T07:52:00.000+07:00,50000,610.46,-,Approach 5,media/TBS_3_368(FILEminimizer).JPG,media/TBS_2_368(FILEminimizer).JPG,media/TBS_1_368.jpg,media/TBS_4_368(FILEminimizer).JPG,,
369,TBS0371HDRMJ,Medang,Alseodaphne elmeri,Pohon Muda,icon/young_tree.svg,Vulnerable,29,11,11,Gambut,-,0.7896057,102.3087264,14.04580936,0.08,,,,Zaqi,2021-10-15T07:57:00.000+07:00,50000,693.98,-,Approach 5,media/TBS_3_369(FILEminimizer).JPG,media/TBS_2_369(FILEminimizer).JPG,media/TBS_1_369.jpg,media/TBS_4_369(FILEminimizer).JPG,,
370,TBS0372HDRMJ,Kelat,Eugenia spp,Pohon Muda,icon/young_tree.svg,-,24,13,11,Gambut,-,0.7895093,102.3087655,9.611297724,0.08,,,,Zaqi,2021-10-15T07:58:00.000+07:00,50000,694.58,-,Approach 5,media/TBS_3_370(FILEminimizer).JPG,media/TBS_2_370(FILEminimizer).JPG,media/TBS_1_370.jpg,media/TBS_4_370(FILEminimizer).JPG,,
371,TBS0373HDRMJ,Punak,Tetramerista glabra,Pohon Dewasa,icon/mature_tree.svg,Vulnerable,46,15,11,Gambut,-,0.7894282,102.3088312,8.286895306,0.08,,,,Zaqi,2021-10-15T08:01:00.000+07:00,200000,2401.48,-,Approach 5,media/TBS_3_371(FILEminimizer).JPG,media/TBS_2_371(FILEminimizer).JPG,media/TBS_1_371.jpg,media/TBS_4_371(FILEminimizer).JPG,,
372,TBS0374HDRMJ,Arang Arang,Diospyros siamang,Pohon Muda,icon/young_tree.svg,-,23,12,11,Gambut,-,0.7895125,102.3087761,11.58316856,0.08,,,,Zaqi,2021-10-15T08:05:00.000+07:00,50000,468.77,-,Approach 5,media/TBS_3_372(FILEminimizer).JPG,media/TBS_2_372(FILEminimizer).JPG,media/TBS_1_372.jpg,media/TBS_4_372(FILEminimizer).JPG,,
